Boro Code,Boro Ct,CT,County,Geometry,LRS,Number of Records,Boro Code1,Boro Ct201,Boro Name,Cdeligibil,Ct2010,Ctlabel,Ntacode,Ntaname,Puma,Shape Area,Shape Leng
4,4129103,129103,Queens County,POLYGON,18.3,1,4,4129103,Queens,I,129103,1291.03,QN42,Oakland Gardens,4104,4939341.00845,10064.7587399
4,4138501,138501,Queens County,POLYGON,19.7,1,4,4138501,Queens,I,138501,1385.01,QN42,Oakland Gardens,4104,11199241.0003,14620.4371462
4,4137700,137700,Queens County,POLYGON,21.4,1,4,4137700,Queens,I,137700,1377,QN42,Oakland Gardens,4104,8064968.25347,12148.4083897
4,4150701,150701,Queens County,POLYGON,13.2,1,4,4150701,Queens,I,150701,1507.01,QN45,Douglas Manor-Douglaston-Little Neck,4104,9372852.04773,15038.6335671
4,4148300,148300,Queens County,POLYGON,16.9,1,4,4148300,Queens,I,148300,1483,QN45,Douglas Manor-Douglaston-Little Neck,4104,14742052.7708,17888.3334796
4,4152901,152901,Queens County,POLYGON,17.7,1,4,4152901,Queens,I,152901,1529.01,QN45,Douglas Manor-Douglaston-Little Neck,4104,15022067.2581,16343.8451547
4,4150702,150702,Queens County,POLYGON,17.9,1,4,4150702,Queens,I,150702,1507.02,QN45,Douglas Manor-Douglaston-Little Neck,4104,8964552.51381,13235.6759587
4,4147900,147900,Queens County,POLYGON,18.4,1,4,4147900,Queens,I,147900,1479,QN45,Douglas Manor-Douglaston-Little Neck,4104,9172314.95101,15085.9850392
4,4152902,152902,Queens County,POLYGON,18.9,1,4,4152902,Queens,I,152902,1529.02,QN45,Douglas Manor-Douglaston-Little Neck,4104,11120329.8654,14314.6610721
4,4140901,140901,Queens County,POLYGON,9.9,1,4,4140901,Queens,I,140901,1409.01,QN46,Bayside-Bayside Hills,4104,2608328.08578,6706.10271162
4,4109300,109300,Queens County,POLYGON,15.8,1,4,4109300,Queens,I,109300,1093,QN46,Bayside-Bayside Hills,4104,11541491.306,18926.5797113
4,4139900,139900,Queens County,POLYGON,16.2,1,4,4139900,Queens,I,139900,1399,QN46,Bayside-Bayside Hills,4104,3968601.2328,8227.89715016
4,4140300,140300,Queens County,POLYGON,17.8,1,4,4140300,Queens,I,140300,1403,QN46,Bayside-Bayside Hills,4104,4116709.20861,8235.13503624
4,4143500,143500,Queens County,POLYGON,17.8,1,4,4143500,Queens,I,143500,1435,QN46,Bayside-Bayside Hills,4104,3803289.00405,8640.84590489
4,4113300,113300,Queens County,POLYGON,18.3,1,4,4113300,Queens,I,113300,1133,QN46,Bayside-Bayside Hills,4104,2802497.73632,7000.89169601
4,4109900,109900,Queens County,POLYGON,18.4,1,4,4109900,Queens,I,109900,1099,QN46,Bayside-Bayside Hills,4104,4114052.50473,8314.44795415
4,4109700,109700,Queens County,POLYGON,18.7,1,4,4109700,Queens,I,109700,1097,QN46,Bayside-Bayside Hills,4104,4751919.67092,11304.5177707
4,4147100,147100,Queens County,POLYGON,18.9,1,4,4147100,Queens,I,147100,1471,QN46,Bayside-Bayside Hills,4104,4561906.57036,10200.5193641
4,4144100,144100,Queens County,POLYGON,19,1,4,4144100,Queens,I,144100,1441,QN46,Bayside-Bayside Hills,4104,3627719.91425,8947.04407852
4,4146300,146300,Queens County,POLYGON,19.3,1,4,4146300,Queens,I,146300,1463,QN46,Bayside-Bayside Hills,4104,3526503.84249,7523.87590192
4,4111300,111300,Queens County,POLYGON,19.7,1,4,4111300,Queens,I,111300,1113,QN46,Bayside-Bayside Hills,4104,7825364.14828,13430.2691301
4,4112900,112900,Queens County,POLYGON,20.1,1,4,4112900,Queens,I,112900,1129,QN46,Bayside-Bayside Hills,4104,3764154.1685,9020.31250138
4,4108500,108500,Queens County,POLYGON,20.5,1,4,4108500,Queens,I,108500,1085,QN46,Bayside-Bayside Hills,4104,4838779.26774,9355.7114524
4,4145102,145102,Queens County,POLYGON,22.1,1,4,4145102,Queens,I,145102,1451.02,QN46,Bayside-Bayside Hills,4104,3780661.87198,9156.78909565
4,4144700,144700,Queens County,POLYGON,23.5,1,4,4144700,Queens,I,144700,1447,QN46,Bayside-Bayside Hills,4104,4401154.89491,8532.44027934
4,4112300,112300,Queens County,POLYGON,24.1,1,4,4112300,Queens,I,112300,1123,QN46,Bayside-Bayside Hills,4104,3005919.33963,7802.58108158
4,4146700,146700,Queens County,POLYGON,25.3,1,4,4146700,Queens,I,146700,1467,QN46,Bayside-Bayside Hills,4104,3759537.78053,9465.09896785
4,4145101,145101,Queens County,POLYGON,10.6,1,4,4145101,Queens,I,145101,1451.01,QN48,Auburndale,4104,2704350.21542,6870.72282291
4,4140902,140902,Queens County,POLYGON,16.9,1,4,4140902,Queens,I,140902,1409.02,QN48,Auburndale,4104,5843531.85728,10718.7628407
4,4141700,141700,Queens County,POLYGON,17.4,1,4,4141700,Queens,I,141700,1417,QN48,Auburndale,4104,9659753.80561,15257.1139813
4,4142900,142900,Queens County,POLYGON,19.1,1,4,4142900,Queens,I,142900,1429,QN48,Auburndale,4104,5720440.58768,13094.0272392
4,4145900,145900,Queens County,POLYGON,20.4,1,4,4145900,Queens,I,145900,1459,QN48,Auburndale,4104,4007243.47724,8558.38227491
4,4138502,138502,Queens County,POLYGON,,1,4,4138502,Queens,I,138502,1385.02,QN99,park-cemetery-etc-Queens,4104,26216472.7083,48365.9675375
4,4068000,068000,Queens County,POLYGON,26.7,1,4,4068000,Queens,I,068000,680,QN03,Springfield Gardens South-Brookville,4105,8293504.76586,15067.8097591
4,4069400,069400,Queens County,POLYGON,27.2,1,4,4069400,Queens,I,069400,694,QN03,Springfield Gardens South-Brookville,4105,5638735.53022,12095.5163373
4,4030600,030600,Queens County,POLYGON,28.6,1,4,4030600,Queens,I,030600,306,QN03,Springfield Gardens South-Brookville,4105,14405613.7554,22071.3174621
4,4032000,032000,Queens County,POLYGON,28.8,1,4,4032000,Queens,I,032000,320,QN03,Springfield Gardens South-Brookville,4105,11196968.3232,14912.1917314
4,4063800,063800,Queens County,POLYGON,23.5,1,4,4063800,Queens,I,063800,638,QN05,Rosedale,4105,7459178.33999,12202.3480776
4,4061602,061602,Queens County,POLYGON,23.7,1,4,4061602,Queens,I,061602,616.02,QN05,Rosedale,4105,4554253.6084,10075.3256733
4,4066000,066000,Queens County,POLYGON,28.3,1,4,4066000,Queens,I,066000,660,QN05,Rosedale,4105,4160670.37658,8525.49796551
4,4065400,065400,Queens County,POLYGON,28.8,1,4,4065400,Queens,I,065400,654,QN05,Rosedale,4105,7503017.49035,16437.0985058
4,4065600,065600,Queens County,POLYGON,29.1,1,4,4065600,Queens,I,065600,656,QN05,Rosedale,4105,6285591.74183,17288.8014106
4,4066400,066400,Queens County,POLYGON,29.8,1,4,4066400,Queens,I,066400,664,QN05,Rosedale,4105,31606550.3831,47418.2001755
4,4060600,060600,Queens County,POLYGON,15.2,1,4,4060600,Queens,I,060600,606,QN33,Cambria Heights,4105,2317297.13455,6180.9755714
4,4059000,059000,Queens County,POLYGON,16.7,1,4,4059000,Queens,I,059000,590,QN33,Cambria Heights,4105,1702017.06768,5991.95123026
4,4059200,059200,Queens County,POLYGON,17.2,1,4,4059200,Queens,I,059200,592,QN33,Cambria Heights,4105,2441953.79331,8759.05049424
4,4061200,061200,Queens County,POLYGON,18.9,1,4,4061200,Queens,I,061200,612,QN33,Cambria Heights,4105,2830128.08102,7123.41287024
4,4059600,059600,Queens County,POLYGON,20.8,1,4,4059600,Queens,I,059600,596,QN33,Cambria Heights,4105,2094112.16031,6089.76724505
4,4062200,062200,Queens County,POLYGON,21.1,1,4,4062200,Queens,I,062200,622,QN33,Cambria Heights,4105,4707928.64988,10230.9836889
4,4060000,060000,Queens County,POLYGON,21.4,1,4,4060000,Queens,I,060000,600,QN33,Cambria Heights,4105,1902339.45146,5784.24151744
4,4061000,061000,Queens County,POLYGON,21.7,1,4,4061000,Queens,I,061000,610,QN33,Cambria Heights,4105,2619530.99097,6537.75570419
4,4061400,061400,Queens County,POLYGON,21.9,1,4,4061400,Queens,I,061400,614,QN33,Cambria Heights,4105,2772036.23195,6934.40354314
4,4059400,059400,Queens County,POLYGON,23.3,1,4,4059400,Queens,I,059400,594,QN33,Cambria Heights,4105,2389902.25565,7041.47586456
4,4053401,053401,Queens County,POLYGON,24.1,1,4,4053401,Queens,I,053401,534.01,QN33,Cambria Heights,4105,2799985.29399,7981.29950119
4,4059800,059800,Queens County,POLYGON,24.4,1,4,4059800,Queens,I,059800,598,QN33,Cambria Heights,4105,2227865.35712,6172.2359221
4,4060800,060800,Queens County,POLYGON,26.2,1,4,4060800,Queens,I,060800,608,QN33,Cambria Heights,4105,2271701.66171,6176.48621418
4,4055800,055800,Queens County,POLYGON,11.6,1,4,4055800,Queens,I,055800,558,QN34,Queens Village,4105,2070613.57572,5807.5869598
4,4055600,055600,Queens County,POLYGON,17.3,1,4,4055600,Queens,I,055600,556,QN34,Queens Village,4105,2442153.38632,6237.49461342
4,4054800,054800,Queens County,POLYGON,20.8,1,4,4054800,Queens,I,054800,548,QN34,Queens Village,4105,2423672.42694,7075.54435911
4,4056200,056200,Queens County,POLYGON,21.2,1,4,4056200,Queens,I,056200,562,QN34,Queens Village,4105,1729177.29963,5791.1739516
4,4055400,055400,Queens County,POLYGON,21.7,1,4,4055400,Queens,I,055400,554,QN34,Queens Village,4105,2368771.89926,6806.19249443
4,4049600,049600,Queens County,POLYGON,22.4,1,4,4049600,Queens,I,049600,496,QN34,Queens Village,4105,2943686.95491,6798.28229794
4,4054200,054200,Queens County,POLYGON,22.7,1,4,4054200,Queens,I,054200,542,QN34,Queens Village,4105,5824785.49092,10029.0635439
4,4056800,056800,Queens County,POLYGON,25.8,1,4,4056800,Queens,I,056800,568,QN34,Queens Village,4105,9138742.14842,15713.511874
4,4053601,053601,Queens County,POLYGON,25.9,1,4,4053601,Queens,I,053601,536.01,QN34,Queens Village,4105,2059465.98843,6664.49804167
4,4055200,055200,Queens County,POLYGON,26,1,4,4055200,Queens,I,055200,552,QN34,Queens Village,4105,4393479.56895,10814.7077198
4,4058000,058000,Queens County,POLYGON,26,1,4,4058000,Queens,I,058000,580,QN34,Queens Village,4105,5917014.34363,11859.6976336
4,4053200,053200,Queens County,POLYGON,26.5,1,4,4053200,Queens,I,053200,532,QN34,Queens Village,4105,2043402.25549,8791.7296675
4,4058200,058200,Queens County,POLYGON,26.6,1,4,4058200,Queens,I,058200,582,QN34,Queens Village,4105,6066864.69113,11441.3763097
4,4161700,161700,Queens County,POLYGON,18,1,4,4161700,Queens,I,161700,1617,QN43,Bellerose,4105,7598657.98279,11944.4904094
4,4157101,157101,Queens County,POLYGON,18.8,1,4,4157101,Queens,I,157101,1571.01,QN43,Bellerose,4105,13381456.0822,16809.5679989
4,4130100,130100,Queens County,POLYGON,20.9,1,4,4130100,Queens,I,130100,1301,QN43,Bellerose,4105,7413875.31704,11519.7227576
4,4162100,162100,Queens County,POLYGON,24,1,4,4162100,Queens,I,162100,1621,QN43,Bellerose,4105,7726051.56837,13356.5738409
4,4156700,156700,Queens County,POLYGON,24.9,1,4,4156700,Queens,I,156700,1567,QN43,Bellerose,4105,15681038.4075,25839.7376559
4,4155101,155101,Queens County,POLYGON,6.8,1,4,4155101,Queens,I,155101,1551.01,QN44,Glen Oaks-Floral Park-New Hyde Park,4105,5175923.58334,10130.3217077
4,4157902,157902,Queens County,POLYGON,14.9,1,4,4157902,Queens,I,157902,1579.02,QN44,Glen Oaks-Floral Park-New Hyde Park,4105,7773114.16756,11455.7968968
4,4157901,157901,Queens County,POLYGON,17.2,1,4,4157901,Queens,I,157901,1579.01,QN44,Glen Oaks-Floral Park-New Hyde Park,4105,9833175.44786,13516.7326419
4,4157903,157903,Queens County,POLYGON,17.9,1,4,4157903,Queens,I,157903,1579.03,QN44,Glen Oaks-Floral Park-New Hyde Park,4105,7335307.35005,12918.4274521
4,4155102,155102,Queens County,POLYGON,19.6,1,4,4155102,Queens,I,155102,1551.02,QN44,Glen Oaks-Floral Park-New Hyde Park,4105,15549419.8676,23459.5438004
4,4062000,062000,Queens County,POLYGON,15.4,1,4,4062000,Queens,I,062000,620,QN66,Laurelton,4105,2387805.60047,6540.97946537
4,4061601,061601,Queens County,POLYGON,19.8,1,4,4061601,Queens,I,061601,616.01,QN66,Laurelton,4105,4099344.35201,8807.27712782
4,4063000,063000,Queens County,POLYGON,22.7,1,4,4063000,Queens,I,063000,630,QN66,Laurelton,4105,2071306.61159,8404.76105282
4,4062600,062600,Queens County,POLYGON,23.2,1,4,4062600,Queens,I,062600,626,QN66,Laurelton,4105,4664112.65696,9226.58169352
4,4063200,063200,Queens County,POLYGON,24.3,1,4,4063200,Queens,I,063200,632,QN66,Laurelton,4105,3192811.83956,9395.27817822
4,4065000,065000,Queens County,POLYGON,24.4,1,4,4065000,Queens,I,065000,650,QN66,Laurelton,4105,4304602.04059,9259.52138877
4,4064600,064600,Queens County,POLYGON,25.1,1,4,4064600,Queens,I,064600,646,QN66,Laurelton,4105,4377809.57692,9231.13559547
4,4061800,061800,Queens County,POLYGON,26.2,1,4,4061800,Queens,I,061800,618,QN66,Laurelton,4105,2600036.21658,6649.06917658
4,4035800,035800,Queens County,POLYGON,28.1,1,4,4035800,Queens,I,035800,358,QN66,Laurelton,4105,5641713.79748,9912.32662724
4,4068200,068200,Queens County,POLYGON,28.2,1,4,4068200,Queens,I,068200,682,QN66,Laurelton,4105,2492489.84927,7239.27940551
4,4032800,032800,Queens County,POLYGON,29.9,1,4,4032800,Queens,I,032800,328,QN66,Laurelton,4105,3952889.77867,11131.2659012
4,4071600,071600,Queens County,MULTIPOLYGON,,1,4,4071600,Queens,I,071600,716,QN98,Airport,4105,196629949.486,91950.4109084
4,4062400,062400,Queens County,POLYGON,,1,4,4062400,Queens,I,062400,624,QN99,park-cemetery-etc-Queens,4105,5374590.64009,11769.1016949
4,4127700,127700,Queens County,POLYGON,14.3,1,4,4127700,Queens,I,127700,1277,QN06,Jamaica Estates-Holliswood,4106,11606255.9308,14169.1988267
4,4047600,047600,Queens County,POLYGON,18.8,1,4,4047600,Queens,I,047600,476,QN06,Jamaica Estates-Holliswood,4106,5807728.73797,11595.6172168
4,4047200,047200,Queens County,POLYGON,20.9,1,4,4047200,Queens,I,047200,472,QN06,Jamaica Estates-Holliswood,4106,5532951.50377,10370.6113818
4,4047800,047800,Queens County,POLYGON,21,1,4,4047800,Queens,I,047800,478,QN06,Jamaica Estates-Holliswood,4106,7028450.39994,14624.6728541
4,4046400,046400,Queens County,POLYGON,25.3,1,4,4046400,Queens,I,046400,464,QN06,Jamaica Estates-Holliswood,4106,2430135.78454,9620.31812059
4,4049200,049200,Queens County,POLYGON,26.2,1,4,4049200,Queens,I,049200,492,QN06,Jamaica Estates-Holliswood,4106,5157271.23751,10957.1511499
4,4023000,023000,Queens County,POLYGON,20.4,1,4,4023000,Queens,I,023000,230,QN35,Briarwood-Jamaica Hills,4106,1782960.14441,6035.91089037
4,4045200,045200,Queens County,POLYGON,21.4,1,4,4045200,Queens,I,045200,452,QN35,Briarwood-Jamaica Hills,4106,2217107.87732,7233.1036694
4,4022002,022002,Queens County,POLYGON,23,1,4,4022002,Queens,I,022002,220.02,QN35,Briarwood-Jamaica Hills,4106,3240267.75473,10763.360855
4,4023200,023200,Queens County,POLYGON,24.4,1,4,4023200,Queens,I,023200,232,QN35,Briarwood-Jamaica Hills,4106,3557225.34458,8955.44958715
4,4022001,022001,Queens County,POLYGON,25.6,1,4,4022001,Queens,I,022001,220.01,QN35,Briarwood-Jamaica Hills,4106,4301262.80114,9553.98442455
4,4077902,077902,Queens County,POLYGON,17,1,4,4077902,Queens,I,077902,779.02,QN37,Kew Gardens Hills,4106,6065854.27091,10935.8685728
4,4080900,080900,Queens County,POLYGON,18.9,1,4,4080900,Queens,I,080900,809,QN37,Kew Gardens Hills,4106,10755472.7878,16399.9075742
4,4077905,077905,Queens County,POLYGON,22,1,4,4077905,Queens,I,077905,779.05,QN37,Kew Gardens Hills,4106,2958848.76369,8334.23272865
4,4124700,124700,Queens County,POLYGON,14.7,1,4,4124700,Queens,I,124700,1247,QN38,Pomonok-Flushing Heights-Hillcrest,4106,5206785.78031,10220.9161664
4,4124100,124100,Queens County,POLYGON,19.7,1,4,4124100,Queens,I,124100,1241,QN38,Pomonok-Flushing Heights-Hillcrest,4106,5369893.94998,11577.0797971
4,4122300,122300,Queens County,POLYGON,21.4,1,4,4122300,Queens,I,122300,1223,QN38,Pomonok-Flushing Heights-Hillcrest,4106,5271319.45051,11300.018539
4,4126500,126500,Queens County,POLYGON,22.6,1,4,4126500,Queens,I,126500,1265,QN38,Pomonok-Flushing Heights-Hillcrest,4106,2156793.76135,7033.19086821
4,4126700,126700,Queens County,POLYGON,24.2,1,4,4126700,Queens,I,126700,1267,QN38,Pomonok-Flushing Heights-Hillcrest,4106,8500177.1243,14754.8763376
4,4133900,133900,Queens County,POLYGON,15.8,1,4,4133900,Queens,I,133900,1339,QN41,Fresh Meadows-Utopia,4106,2434847.37948,6239.59122215
4,4133300,133300,Queens County,POLYGON,17.9,1,4,4133300,Queens,I,133300,1333,QN41,Fresh Meadows-Utopia,4106,7439226.98519,12760.1094822
4,4134100,134100,Queens County,POLYGON,19.5,1,4,4134100,Queens,I,134100,1341,QN41,Fresh Meadows-Utopia,4106,6340103.0004,12584.1864617
4,4134700,134700,Queens County,POLYGON,24.2,1,4,4134700,Queens,I,134700,1347,QN41,Fresh Meadows-Utopia,4106,11560676.493,14067.2975173
4,4079300,079300,Queens County,POLYGON,,1,4,4079300,Queens,I,079300,793,QN99,park-cemetery-etc-Queens,4106,9351678.03686,15755.156832
4,4128300,128300,Queens County,POLYGON,6.1,1,4,4128300,Queens,I,128300,1283,QN99,park-cemetery-etc-Queens,4106,21271440.7328,28409.9391207
4,4068300,068300,Queens County,POLYGON,25.6,1,4,4068300,Queens,I,068300,683,QN29,Elmhurst,4107,2608093.02638,6868.24226714
4,4026700,026700,Queens County,POLYGON,32,1,4,4026700,Queens,I,026700,267,QN29,Elmhurst,4107,2259540.12584,6496.95205725
4,4038302,038302,Queens County,POLYGON,,1,4,4038302,Queens,I,038302,383.02,QN99,park-cemetery-etc-Queens,4107,54758152.1362,62825.239812
4,4074900,074900,Queens County,POLYGON,14.4,1,4,4074900,Queens,I,074900,749,QN17,Forest Hills,4108,3856288.10213,7949.79093503
4,4073100,073100,Queens County,POLYGON,16.7,1,4,4073100,Queens,I,073100,731,QN17,Forest Hills,4108,2028650.20803,6711.0252574
4,4072300,072300,Queens County,POLYGON,16.9,1,4,4072300,Queens,I,072300,723,QN17,Forest Hills,4108,5060335.81296,10411.7296525
4,4070700,070700,Queens County,POLYGON,17,1,4,4070700,Queens,I,070700,707,QN17,Forest Hills,4108,2389558.76243,6626.19803693
4,4072900,072900,Queens County,POLYGON,17.5,1,4,4072900,Queens,I,072900,729,QN17,Forest Hills,4108,2085109.17794,5833.15329067
4,4074100,074100,Queens County,POLYGON,19.1,1,4,4074100,Queens,I,074100,741,QN17,Forest Hills,4108,1850017.00963,5734.0930684
4,4071100,071100,Queens County,POLYGON,19.8,1,4,4071100,Queens,I,071100,711,QN17,Forest Hills,4108,3951135.94553,12845.6855142
4,4075701,075701,Queens County,POLYGON,19.8,1,4,4075701,Queens,I,075701,757.01,QN17,Forest Hills,4108,2126244.48075,7992.79537817
4,4070900,070900,Queens County,POLYGON,20,1,4,4070900,Queens,I,070900,709,QN17,Forest Hills,4108,2364591.2514,7479.46686832
4,4075702,075702,Queens County,POLYGON,20,1,4,4075702,Queens,I,075702,757.02,QN17,Forest Hills,4108,3781074.66722,8925.16046064
4,4064500,064500,Queens County,POLYGON,20.5,1,4,4064500,Queens,I,064500,645,QN17,Forest Hills,4108,3401293.51913,9664.89517288
4,4074300,074300,Queens County,POLYGON,20.5,1,4,4074300,Queens,I,074300,743,QN17,Forest Hills,4108,2083264.19662,5753.97699815
4,4073700,073700,Queens County,POLYGON,20.7,1,4,4073700,Queens,I,073700,737,QN17,Forest Hills,4108,2268850.43283,6137.73843971
4,4076901,076901,Queens County,POLYGON,20.9,1,4,4076901,Queens,I,076901,769.01,QN17,Forest Hills,4108,1931532.75842,7581.95111476
4,4073900,073900,Queens County,POLYGON,21,1,4,4073900,Queens,I,073900,739,QN17,Forest Hills,4108,2410955.70342,7295.04744558
4,4071303,071303,Queens County,POLYGON,21.1,1,4,4071303,Queens,I,071303,713.03,QN17,Forest Hills,4108,1571444.17762,6017.51735387
4,4076902,076902,Queens County,POLYGON,21.5,1,4,4076902,Queens,I,076902,769.02,QN17,Forest Hills,4108,1084744.13654,4404.56840001
4,4071305,071305,Queens County,POLYGON,22,1,4,4071305,Queens,I,071305,713.05,QN17,Forest Hills,4108,1418825.2503,5274.45458644
4,4074700,074700,Queens County,POLYGON,23.1,1,4,4074700,Queens,I,074700,747,QN17,Forest Hills,4108,3179939.95664,9967.96237979
4,4071306,071306,Queens County,POLYGON,23.8,1,4,4071306,Queens,I,071306,713.06,QN17,Forest Hills,4108,1839246.72223,6061.9768489
4,4069702,069702,Queens County,POLYGON,19.9,1,4,4069702,Queens,I,069702,697.02,QN18,Rego Park,4108,4839267.69189,8996.49129853
4,4070300,070300,Queens County,POLYGON,20.7,1,4,4070300,Queens,I,070300,703,QN18,Rego Park,4108,2596104.70647,9259.1492869
4,4071701,071701,Queens County,POLYGON,21.7,1,4,4071701,Queens,I,071701,717.01,QN18,Rego Park,4108,2185993.78809,6970.31334442
4,4068700,068700,Queens County,POLYGON,22.2,1,4,4068700,Queens,I,068700,687,QN18,Rego Park,4108,2848641.4889,8070.13085008
4,4069500,069500,Queens County,POLYGON,22.2,1,4,4069500,Queens,I,069500,695,QN18,Rego Park,4108,2295318.641,6442.96452637
4,4017100,017100,Queens County,POLYGON,,1,4,4017100,Queens,I,017100,171,QN31,Hunters Point-Sunnyside-West Maspeth,4109,13379952.144,23182.5924694
4,4021900,021900,Queens County,POLYGON,9.2,1,4,4021900,Queens,I,021900,219,QN31,Hunters Point-Sunnyside-West Maspeth,4109,13754426.0382,22449.3111645
4,4016900,016900,Queens County,POLYGON,23.1,1,4,4016900,Queens,I,016900,169,QN31,Hunters Point-Sunnyside-West Maspeth,4109,2485167.58508,7382.07553181
